time,groundspeed
2022-07-17T18:55:23.596,115
2022-07-17T18:55:24.607,115
2022-07-17T18:55:25.418,114
2022-07-17T18:55:26.981,114
2022-07-17T18:55:27.441,114
2022-07-17T18:55:28.795,117
2022-07-17T18:55:29.858,117
2022-07-17T18:55:31.020,116
2022-07-17T18:55:31.481,116
2022-07-17T18:55:32.992,115
2022-07-17T18:55:33.653,116
2022-07-17T18:55:34.414,118
2022-07-17T18:55:35.476,117
2022-07-17T18:55:37.037,116
2022-07-17T18:55:37.688,119
2022-07-17T18:55:39.051,118
2022-07-17T18:55:39.912,117
2022-07-17T18:55:40.874,117
2022-07-17T18:55:41.784,117
2022-07-17T18:55:42.895,117
2022-07-17T18:55:43.857,117
2022-07-17T18:55:44.954,118
2022-07-17T18:55:46.066,118
2022-07-17T18:55:47.187,127
2022-07-17T18:55:48.139,126
2022-07-17T18:55:48.650,125
2022-07-17T18:55:50.192,125
2022-07-17T18:55:50.893,125
2022-07-17T18:55:51.454,129
2022-07-17T18:55:52.566,128
2022-07-17T18:55:54.191,128
2022-07-17T18:55:54.834,128
2022-07-17T18:55:55.696,129
2022-07-17T18:55:57.161,131
2022-07-17T18:55:57.822,131
2022-07-17T18:55:59.084,130
2022-07-17T18:55:59.585,129
2022-07-17T18:56:00.596,130
2022-07-17T18:56:01.724,129
2022-07-17T18:56:03.182,129
2022-07-17T18:56:03.432,128
2022-07-17T18:56:04.494,127
2022-07-17T18:56:05.607,128
2022-07-17T18:56:06.911,127
2022-07-17T18:56:07.823,125
2022-07-17T18:56:08.875,124
2022-07-17T18:56:09.838,124
2022-07-17T18:56:10.741,120
2022-07-17T18:56:11.652,120
2022-07-17T18:56:12.814,119
2022-07-17T18:56:14.126,119
2022-07-17T18:56:16.048,123
2022-07-17T18:56:16.959,122
2022-07-17T18:56:17.713,121
2022-07-17T18:56:18.625,121
2022-07-17T18:56:19.636,123
2022-07-17T18:56:20.787,122
2022-07-17T18:56:21.798,122
2022-07-17T18:56:23.111,121
2022-07-17T18:56:23.773,123
2022-07-17T18:56:24.534,122
2022-07-17T18:56:25.586,122
2022-07-17T18:56:26.547,122
2022-07-17T18:56:27.760,122
2022-07-17T18:56:28.922,127
2022-07-17T18:56:30.195,126
2022-07-17T18:56:30.936,126
2022-07-17T18:56:32.048,126
2022-07-17T18:56:32.399,125
2022-07-17T18:56:34.111,127
2022-07-17T18:56:35.072,127
2022-07-17T18:56:35.973,126
2022-07-17T18:56:36.784,126
2022-07-17T18:56:37.695,128
2022-07-17T18:56:39.106,127
2022-07-17T18:56:39.817,126
2022-07-17T18:56:41.080,125
2022-07-17T18:56:42.191,127
2022-07-17T18:56:42.992,130
2022-07-17T18:56:43.954,129
2022-07-17T18:56:45.005,128
2022-07-17T18:56:46.176,127
2022-07-17T18:56:46.626,129
2022-07-17T18:56:47.587,128
2022-07-17T18:56:49.049,127
2022-07-17T18:56:49.850,126
2022-07-17T18:56:51.111,125
2022-07-17T18:56:51.722,126
2022-07-17T18:56:52.934,126
2022-07-17T18:56:53.595,125
2022-07-17T18:56:55.049,125
2022-07-17T18:56:55.860,125
2022-07-17T18:56:56.971,126
2022-07-17T18:56:57.781,125
2022-07-17T18:56:58.432,125
2022-07-17T18:57:00.084,124
2022-07-17T18:57:00.795,125
2022-07-17T18:57:01.806,125
2022-07-17T18:57:02.918,124
2022-07-17T18:57:04.160,124
2022-07-17T18:57:04.671,123
2022-07-17T18:57:05.782,125
2022-07-17T18:57:06.493,124
2022-07-17T18:57:07.955,124
2022-07-17T18:57:08.515,123
2022-07-17T18:57:09.626,121
