Time,Longitude,Latitude,ortho_fit
2022-07-17T19:01:26.234,-115.597908,35.783587,11194.0281845616
2022-07-17T19:01:27.141,-115.598488,35.783114,11194.0472561735
2022-07-17T19:01:27.594,-115.598788,35.782835,11194.0516502876
2022-07-17T19:01:28.133,-115.59911,35.782514,11194.0568786015
2022-07-17T19:01:28.594,-115.599411,35.782256,11194.0568804121
2022-07-17T19:01:29.133,-115.599754,35.781977,11194.0568825289
2022-07-17T19:01:29.594,-115.600033,35.781698,11194.0534989973
2022-07-17T19:01:30.273,-115.600441,35.781333,11194.0485154472
2022-07-17T19:01:30.398,-115.600548,35.781226,11194.0470938953
2022-07-17T19:01:31.148,-115.600998,35.780797,11194.0385645839
2022-07-17T19:01:31.398,-115.60117,35.780668,11194.0354474958
2022-07-17T19:01:32.188,-115.601599,35.780239,11194.0255974977
2022-07-17T19:01:32.797,-115.602028,35.779853,11194.0186021101
2022-07-17T19:01:33.195,-115.602286,35.779638,11194.0146225086
2022-07-17T19:01:33.328,-115.602372,35.779531,11194.0132926405
2022-07-17T19:01:34.227,-115.60293,35.779016,11194.0062473477
2022-07-17T19:01:34.398,-115.603037,35.778952,11194.0054763014
2022-07-17T19:01:35.297,-115.60353,35.77848,11194.0014226722
2022-07-17T19:01:35.398,-115.603659,35.778372,11194.0012968209
2022-07-17T19:01:36.391,-115.604217,35.777814,11194.000059491
2022-07-17T19:01:36.797,-115.604517,35.777557,11194.0000294495
2022-07-17T19:01:37.195,-115.604775,35.777342,11194
2022-07-17T19:01:37.539,-115.60499,35.777171,11194
2022-07-17T19:01:38.461,-115.605526,35.776613,11194
2022-07-17T19:01:38.594,-115.605633,35.776527,11194
2022-07-17T19:01:39.305,-115.606041,35.776162,11194
2022-07-17T19:01:39.797,-115.606384,35.77584,11194
2022-07-17T19:01:40.250,-115.60662,35.775583,11194
2022-07-17T19:01:40.594,-115.606899,35.77539,11194
2022-07-17T19:01:41.250,-115.607264,35.775025,11194
2022-07-17T19:01:42.195,-115.607886,35.774467,11194
2022-07-17T19:01:42.336,-115.607929,35.77436,11194
2022-07-17T19:01:43.234,-115.608487,35.773866,11194
2022-07-17T19:01:43.797,-115.608895,35.773544,11194
2022-07-17T19:01:44.305,-115.609131,35.773265,11194
2022-07-17T19:01:44.797,-115.609517,35.772965,11194
2022-07-17T19:01:45.398,-115.609882,35.772622,11194
2022-07-17T19:01:45.414,-115.609839,35.772643,11194
2022-07-17T19:01:46.195,-115.610375,35.77215,11194
2022-07-17T19:01:46.273,-115.610397,35.772128,11194
2022-07-17T19:01:47.195,-115.610933,35.771635,11194
2022-07-17T19:01:47.797,-115.611384,35.771227,11194
2022-07-17T19:01:48.352,-115.611706,35.770926,11194
2022-07-17T19:01:48.594,-115.611877,35.770755,11194
2022-07-17T19:01:49.195,-115.612242,35.770411,11194
2022-07-17T19:01:49.469,-115.612392,35.770304,11194
2022-07-17T19:01:50.195,-115.612864,35.769832,11194
2022-07-17T19:01:50.297,-115.612907,35.769832,11194
2022-07-17T19:01:51.297,-115.613487,35.769231,11194
2022-07-17T19:01:51.398,-115.613616,35.769145,11194
2022-07-17T19:01:52.297,-115.614109,35.768652,11194
2022-07-17T19:01:52.797,-115.614495,35.76833,11194
2022-07-17T19:01:53.242,-115.614731,35.768094,11194
2022-07-17T19:01:53.594,-115.61501,35.767879,11194
2022-07-17T19:01:54.297,-115.615375,35.767493,11194
2022-07-17T19:01:54.594,-115.615633,35.7673,11194
2022-07-17T19:01:55.195,-115.615997,35.766957,11194
2022-07-17T19:01:55.359,-115.616083,35.766871,11194
2022-07-17T19:01:56.594,-115.616877,35.766141,11194
2022-07-17T19:01:56.750,-115.616963,35.766077,11194
2022-07-17T19:01:57.195,-115.617242,35.765798,11194
2022-07-17T19:01:57.633,-115.617478,35.765519,11194
2022-07-17T19:01:58.609,-115.618079,35.765004,11194
2022-07-17T19:01:58.797,-115.61825,35.764875,11194
2022-07-17T19:01:59.195,-115.618508,35.764639,11194
2022-07-17T19:01:59.594,-115.618722,35.764446,11194
2022-07-17T19:02:00.563,-115.619302,35.763845,11194
2022-07-17T19:02:00.797,-115.619516,35.763717,11194
2022-07-17T19:02:01.195,-115.619752,35.763481,11194
2022-07-17T19:02:01.570,-115.619946,35.763288,11194
2022-07-17T19:02:02.563,-115.620589,35.762687,11194
2022-07-17T19:02:02.797,-115.620761,35.762558,11194
2022-07-17T19:02:03.398,-115.621147,35.762193,11194
2022-07-17T19:02:03.672,-115.621254,35.762064,11194
2022-07-17T19:02:04.398,-115.621769,35.761614,11194
2022-07-17T19:02:04.766,-115.62192,35.761421,11194
2022-07-17T19:02:05.594,-115.62252,35.760927,11194
2022-07-17T19:02:05.836,-115.622628,35.760777,11194
2022-07-17T19:02:06.594,-115.623143,35.760348,11194
2022-07-17T19:02:06.883,-115.623271,35.760219,11194
2022-07-17T19:02:07.797,-115.623894,35.75964,11194
2022-07-17T19:02:07.859,-115.623894,35.759618,11194
2022-07-17T19:02:08.797,-115.624516,35.75906,11194
2022-07-17T19:02:08.875,-115.624516,35.759039,11194
2022-07-17T19:02:09.859,-115.62516,35.758481,11194
2022-07-17T19:02:10.398,-115.625525,35.758138,11194
2022-07-17T19:02:10.961,-115.625846,35.757837,11194
2022-07-17T19:02:11.398,-115.626147,35.757558,11194
2022-07-17T19:02:11.922,-115.626469,35.757258,11194
2022-07-17T19:02:12.594,-115.626919,35.75685,11194
2022-07-17T19:02:13.063,-115.627155,35.756614,11194
2022-07-17T19:02:13.398,-115.627413,35.7564,11194
2022-07-17T19:02:14.023,-115.627778,35.756035,11194
2022-07-17T19:02:14.797,-115.628293,35.755584,11194
2022-07-17T19:02:15.000,-115.628357,35.75552,11194
2022-07-17T19:02:15.594,-115.628786,35.755112,11194
2022-07-17T19:02:16.000,-115.629001,35.754919,11194
2022-07-17T19:02:16.797,-115.629559,35.754426,11194
2022-07-17T19:02:17.063,-115.629666,35.754275,11194
2022-07-17T19:02:17.797,-115.630181,35.753825,11194
2022-07-17T19:02:18.180,-115.630395,35.753653,11194
2022-07-17T19:02:18.797,-115.630803,35.753245,11194
2022-07-17T19:02:19.211,-115.630996,35.753052,11194
2022-07-17T19:02:19.594,-115.631318,35.752795,11194
2022-07-17T19:02:20.313,-115.631683,35.752451,11194
2022-07-17T19:02:20.797,-115.632069,35.752087,11194
2022-07-17T19:02:21.219,-115.632327,35.751829,11194
2022-07-17T19:02:21.594,-115.632584,35.751636,11194
2022-07-17T19:02:22.211,-115.63297,35.751271,11194
2022-07-17T19:02:22.398,-115.633078,35.751164,11194
2022-07-17T19:02:23.227,-115.63355,35.75067,11194
2022-07-17T19:02:23.797,-115.633957,35.750349,11194
2022-07-17T19:02:24.164,-115.634151,35.750155,11194
2022-07-17T19:02:24.195,-115.634215,35.750113,11194
2022-07-17T19:02:25.156,-115.634794,35.749555,11194
2022-07-17T19:02:25.398,-115.634966,35.749404,11194
2022-07-17T19:02:26.180,-115.635438,35.748997,11194
2022-07-17T19:02:26.195,-115.635459,35.748954,11194
2022-07-17T19:02:27.250,-115.636125,35.748353,11194
2022-07-17T19:02:27.398,-115.63621,35.748246,11194
2022-07-17T19:02:28.234,-115.636704,35.747795,11194
2022-07-17T19:02:28.594,-115.636983,35.747559,11194
2022-07-17T19:02:29.281,-115.637348,35.747173,11194
2022-07-17T19:02:29.398,-115.637476,35.747087,11194
2022-07-17T19:02:30.188,-115.637949,35.746679,11194
2022-07-17T19:02:30.633,-115.638227,35.7464,11194
