time,groundspeed
2022-07-17T18:52:38.195,96.7
2022-07-17T18:52:39.594,96.0
2022-07-17T18:52:40.398,96.2
2022-07-17T18:52:41.594,96.4
2022-07-17T18:52:42.195,96.2
2022-07-17T18:52:43.797,94.9
2022-07-17T18:52:44.594,93.8
2022-07-17T18:52:45.797,93.5
2022-07-17T18:52:46.398,93.0
2022-07-17T18:52:47.594,92.8
2022-07-17T18:52:48.398,91.6
2022-07-17T18:52:49.195,92.1
2022-07-17T18:52:50.195,91.6
2022-07-17T18:52:51.398,91.6
2022-07-17T18:52:52.398,90.6
2022-07-17T18:52:53.797,91.4
2022-07-17T18:52:54.594,91.0
2022-07-17T18:52:55.000,90.3
2022-07-17T18:52:56.594,90.9
2022-07-17T18:52:57.398,90.9
2022-07-17T18:52:58.398,91.7
2022-07-17T18:52:59.797,90.3
2022-07-17T18:53:00.398,91.4
2022-07-17T18:53:01.195,91.2
2022-07-17T18:53:02.398,92.3
2022-07-17T18:53:03.195,91.8
2022-07-17T18:53:04.195,92.3
2022-07-17T18:53:05.797,90.2
2022-07-17T18:53:07.797,90.8
2022-07-17T18:53:08.398,89.6
2022-07-17T18:53:09.797,90.2
2022-07-17T18:53:10.797,87.0
2022-07-17T18:53:11.398,87.2
2022-07-17T18:53:12.398,87.0
2022-07-17T18:53:13.594,89.7
2022-07-17T18:53:14.797,89.7
2022-07-17T18:53:15.594,90.7
2022-07-17T18:53:16.797,90.4
2022-07-17T18:53:17.594,90.2
2022-07-17T18:53:18.195,89.9
2022-07-17T18:53:19.797,89.3
2022-07-17T18:53:20.398,89.7
2022-07-17T18:53:21.000,89.1
2022-07-17T18:53:22.398,90.1
2022-07-17T18:53:23.398,90.8
2022-07-17T18:53:24.398,91.5
2022-07-17T18:53:25.797,91.9
2022-07-17T18:53:26.594,93.3
2022-07-17T18:53:27.797,93.8
2022-07-17T18:53:28.797,95.2
2022-07-17T18:53:29.195,95.1
2022-07-17T18:53:30.797,94.4
2022-07-17T18:53:31.398,93.8
2022-07-17T18:53:32.797,92.4
2022-07-17T18:53:33.797,92.1
2022-07-17T18:53:35.594,90.6
2022-07-17T18:53:36.195,89.4
2022-07-17T18:53:37.195,87.8
2022-07-17T18:53:38.398,86.0
2022-07-17T18:53:39.797,83.5
2022-07-17T18:53:40.797,82.2
2022-07-17T18:53:41.594,81.1
2022-07-17T18:53:42.797,83.0
2022-07-17T18:53:43.398,81.9
2022-07-17T18:53:44.594,81.8
2022-07-17T18:53:45.797,80.3
2022-07-17T18:53:46.594,80.9
2022-07-17T18:53:47.195,80.8
