Time,Longitude,Latitude,ortho_mavg
2022-07-17T19:01:42.734,-115.27025,36.216989,3322.8
2022-07-17T19:01:43.813,-115.269413,36.217117,3312.8
2022-07-17T19:01:44.969,-115.26849,36.217225,3302.8
2022-07-17T19:01:45.938,-115.267804,36.21731,3297.8
2022-07-17T19:01:46.984,-115.266967,36.217418,3292.8
2022-07-17T19:01:48.023,-115.266216,36.217482,3292.8
2022-07-17T19:01:48.992,-115.265465,36.217568,3292.8
2022-07-17T19:01:50.039,-115.264671,36.217718,3292.8
2022-07-17T19:01:50.977,-115.263941,36.217782,3292.8
2022-07-17T19:01:52.289,-115.262997,36.217911,3292.8
2022-07-17T19:01:53.367,-115.262182,36.218061,3292.8
2022-07-17T19:01:54.461,-115.261452,36.218169,3292.8
2022-07-17T19:01:55.422,-115.260723,36.218255,3287.8
2022-07-17T19:01:56.453,-115.259972,36.218405,3287.8
2022-07-17T19:01:58.031,-115.258834,36.218534,3267.8
2022-07-17T19:01:59.063,-115.258148,36.218619,3267.8
2022-07-17T19:01:59.930,-115.257504,36.218705,3267.8
2022-07-17T19:02:01.445,-115.256431,36.218812,3272.8
2022-07-17T19:02:02.281,-115.255787,36.218898,3272.8
2022-07-17T19:02:03.188,-115.255165,36.218941,3292.8
2022-07-17T19:02:04.281,-115.254414,36.219049,3292.8
2022-07-17T19:02:05.180,-115.25377,36.219091,3292.8
2022-07-17T19:02:06.258,-115.253105,36.219134,3292.8
2022-07-17T19:02:07.305,-115.252311,36.219177,3292.8
2022-07-17T19:02:08.242,-115.251667,36.21922,3292.8
2022-07-17T19:02:09.273,-115.250938,36.21922,3312.8
2022-07-17T19:02:10.195,-115.250251,36.219263,3307.8
2022-07-17T19:02:11.211,-115.249565,36.219263,3302.8
2022-07-17T19:02:12.234,-115.248814,36.219263,3297.8
2022-07-17T19:02:13.242,-115.248127,36.219263,3292.8
2022-07-17T19:02:14.297,-115.24729,36.21922,3267.8
2022-07-17T19:02:15.266,-115.246582,36.219177,3267.8
2022-07-17T19:02:16.398,-115.245724,36.219134,3267.8
2022-07-17T19:02:17.438,-115.244973,36.219091,3262.8
2022-07-17T19:02:18.422,-115.244243,36.218984,3262.8
2022-07-17T19:02:19.430,-115.243492,36.218898,3262.8
2022-07-17T19:02:20.359,-115.242784,36.218855,3262.8
2022-07-17T19:02:21.227,-115.242119,36.21877,3257.8
2022-07-17T19:02:22.086,-115.241432,36.218662,3257.8
2022-07-17T19:02:23.086,-115.240681,36.218534,3252.8
2022-07-17T19:02:24.188,-115.239823,36.218405,3247.8
2022-07-17T19:02:25.148,-115.239158,36.218297,3242.8
2022-07-17T19:02:26.172,-115.238342,36.218104,3237.8
2022-07-17T19:02:27.164,-115.237591,36.217976,3232.8
2022-07-17T19:02:28.297,-115.236712,36.217825,3222.8
2022-07-17T19:02:29.203,-115.236003,36.217675,3192.8
2022-07-17T19:02:30.227,-115.235252,36.217525,3182.8
2022-07-17T19:02:31.141,-115.234544,36.217353,3172.8
2022-07-17T19:02:32.305,-115.2336,36.217139,3162.8
2022-07-17T19:02:33.266,-115.232849,36.216989,3157.8
2022-07-17T19:02:34.219,-115.232162,36.216795,3167.8
2022-07-17T19:02:35.242,-115.231411,36.216559,3157.8
2022-07-17T19:02:36.344,-115.230639,36.216238,3152.8
2022-07-17T19:02:37.352,-115.229931,36.215959,3147.8
2022-07-17T19:02:38.352,-115.229223,36.215594,3142.8
2022-07-17T19:02:39.492,-115.228472,36.215165,3147.8
2022-07-17T19:02:40.570,-115.227764,36.214757,3152.8
2022-07-17T19:02:42.148,-115.226884,36.214199,3162.8
2022-07-17T19:02:43.516,-115.226004,36.213684,3157.8
2022-07-17T19:02:44.453,-115.225403,36.213362,3172.8
2022-07-17T19:02:45.492,-115.224717,36.212976,3183
2022-07-17T19:02:46.531,-115.224137,36.212611,3193.2
2022-07-17T19:02:47.539,-115.223494,36.212246,3203.2
2022-07-17T19:02:48.602,-115.222785,36.211817,3228.2
2022-07-17T19:02:49.508,-115.222206,36.211495,3233.2
2022-07-17T19:02:50.461,-115.221584,36.211131,3243.2
2022-07-17T19:02:51.484,-115.220919,36.210787,3253.2
2022-07-17T19:02:52.477,-115.220318,36.210444,3258.4
2022-07-17T19:02:53.516,-115.219653,36.210058,3263.6
2022-07-17T19:02:54.609,-115.218945,36.209693,3273.6
2022-07-17T19:02:55.609,-115.218322,36.209328,3278.4
2022-07-17T19:02:56.664,-115.217571,36.20892,3283.4
2022-07-17T19:02:57.758,-115.216842,36.208513,3283.4
2022-07-17T19:02:58.719,-115.216262,36.208191,3283.4
2022-07-17T19:02:59.789,-115.215511,36.207826,3278.6
2022-07-17T19:03:00.609,-115.214996,36.207504,3278.8
2022-07-17T19:03:01.531,-115.214374,36.207204,3278.8
2022-07-17T19:03:02.516,-115.21373,36.206839,3283.8
2022-07-17T19:03:03.430,-115.213172,36.206496,3288.8
2022-07-17T19:03:04.445,-115.212529,36.206131,3293.8
2022-07-17T19:03:05.320,-115.211992,36.205809,3293.8
2022-07-17T19:03:06.313,-115.211413,36.205444,3293.8
2022-07-17T19:03:07.250,-115.210812,36.205122,3298.8
2022-07-17T19:03:08.180,-115.210233,36.204736,3303.8
2022-07-17T19:03:09.305,-115.209589,36.204371,3308.8
2022-07-17T19:03:10.180,-115.209053,36.204071,3313.8
2022-07-17T19:03:11.180,-115.208473,36.203728,3318.8
2022-07-17T19:03:12.195,-115.207894,36.203341,3318.8
2022-07-17T19:03:13.195,-115.207336,36.20302,3318.8
2022-07-17T19:03:14.219,-115.206757,36.202655,3318.8
2022-07-17T19:03:15.141,-115.206263,36.202333,3318.8
2022-07-17T19:03:16.148,-115.205684,36.20199,3318.8
2022-07-17T19:03:17.172,-115.205083,36.201582,3313.8
2022-07-17T19:03:18.273,-115.204525,36.201196,3308.8
2022-07-17T19:03:19.391,-115.20401,36.200724,3308.8
2022-07-17T19:03:20.367,-115.203581,36.200273,3308.8
2022-07-17T19:03:21.523,-115.203109,36.199801,3308.8
2022-07-17T19:03:22.523,-115.202744,36.199307,3318.8
2022-07-17T19:03:23.602,-115.202358,36.198814,3328.8
2022-07-17T19:03:24.609,-115.202014,36.198299,3333.8
2022-07-17T19:03:25.445,-115.201714,36.197934,3338.8
2022-07-17T19:03:26.531,-115.201285,36.197398,3343.8
2022-07-17T19:03:27.430,-115.200984,36.196969,3338.8
2022-07-17T19:03:29.023,-115.200298,36.196282,3333.8
2022-07-17T19:03:29.883,-115.199955,36.195896,3328.8
2022-07-17T19:03:30.859,-115.199482,36.195467,3318.8
2022-07-17T19:03:31.852,-115.199096,36.195102,3308.8
2022-07-17T19:03:32.844,-115.198624,36.194694,3303.8
2022-07-17T19:03:33.906,-115.198131,36.194222,3293.8
2022-07-17T19:03:34.883,-115.197723,36.193857,3283.8
2022-07-17T19:03:35.898,-115.197251,36.193471,3273.8
2022-07-17T19:03:36.906,-115.1968,36.193106,3263.8
2022-07-17T19:03:37.805,-115.196221,36.192806,3248.8
2022-07-17T19:03:38.766,-115.195749,36.192591,3233.8
2022-07-17T19:03:39.867,-115.195148,36.192355,3213.8
2022-07-17T19:03:40.984,-115.194504,36.192205,3193.8
2022-07-17T19:03:42.625,-115.193539,36.192119,3163.8
2022-07-17T19:03:43.633,-115.192852,36.192205,3133.8
2022-07-17T19:03:44.594,-115.192273,36.192312,3123.8
2022-07-17T19:03:45.414,-115.191822,36.192441,3088.8
2022-07-17T19:03:46.289,-115.191307,36.192634,3053.8
2022-07-17T19:03:47.352,-115.190771,36.19287,3043.8
2022-07-17T19:03:48.336,-115.190256,36.193192,3008.8
2022-07-17T19:03:49.383,-115.189655,36.193578,2953.8
2022-07-17T19:03:50.398,-115.189183,36.193964,2918.8
2022-07-17T19:03:51.461,-115.188732,36.194415,2883.8
2022-07-17T19:03:52.328,-115.188367,36.19478,2828.8
2022-07-17T19:03:53.398,-115.187981,36.195273,2793.8
2022-07-17T19:03:54.344,-115.187745,36.195767,2758.8
2022-07-17T19:03:55.422,-115.187466,36.196389,2723.8
2022-07-17T19:03:56.578,-115.187252,36.196969,2708.8
2022-07-17T19:03:57.664,-115.187123,36.197569,2673.8
2022-07-17T19:03:58.742,-115.187101,36.198127,2643.8
2022-07-17T19:04:00.313,-115.187037,36.199028,2628.8
2022-07-17T19:04:01.414,-115.18708,36.199629,2593.8
2022-07-17T19:04:02.438,-115.187123,36.200187,2538.8
2022-07-17T19:04:03.328,-115.187273,36.200702,2503.8
2022-07-17T19:04:04.352,-115.187445,36.201217,2468.8
2022-07-17T19:04:05.266,-115.187638,36.201689,2418.8
2022-07-17T19:04:06.328,-115.187917,36.202183,2388.8
2022-07-17T19:04:07.203,-115.18811,36.202612,2363.8
2022-07-17T19:04:08.258,-115.188453,36.203105,2353.8
2022-07-17T19:04:09.242,-115.188797,36.203513,2343.8
2022-07-17T19:04:10.289,-115.189204,36.203899,2313.8
2022-07-17T19:04:11.313,-115.189548,36.204286,2298.8
2022-07-17T19:04:12.313,-115.189955,36.204607,2273.8
2022-07-17T19:04:13.320,-115.190363,36.204972,2233.8
2022-07-17T19:04:14.367,-115.190835,36.205294,2198.8
2022-07-17T19:04:15.313,-115.191243,36.205637,2163.8
2022-07-17T19:04:16.438,-115.19165,36.205938,2163.8
2022-07-17T19:04:18.023,-115.192273,36.20641,2153.8
2022-07-17T19:04:19.477,-115.192766,36.206796,2148.8
2022-07-17T19:04:21.023,-115.19326,36.207182,2163.8
2022-07-17T19:04:22.555,-115.193753,36.20759,2183.8
2022-07-17T19:04:23.469,-115.193989,36.207783,2163.8
2022-07-17T19:04:25.523,-115.194569,36.208234,2168.8
2022-07-17T19:04:26.383,-115.194805,36.20847,2173.8
2022-07-17T19:04:27.883,-115.195212,36.208749,2173.8
2022-07-17T19:04:29.313,-115.195513,36.209028,2158.8
2022-07-17T19:04:30.961,-115.19592,36.209307,2163.8
2022-07-17T19:04:32.023,-115.196114,36.209478,2163.8
2022-07-17T19:04:34.500,-115.196564,36.209865,2163.8
2022-07-17T19:04:37.664,-115.197036,36.210208,2148.8
