Time,Longitude,Latitude,interp_fit
2022-07-17T19:01:12.146,-115.2925,36.1847222222222,3392.97783177735
2022-07-17T19:01:12.456,-115.292777777778,36.185,3392.80753740402
2022-07-17T19:01:13.670,-115.292777777778,36.1855555555556,3392.22619016917
2022-07-17T19:01:14.632,-115.293055555556,36.1861111111111,3391.85915087771
2022-07-17T19:01:15.894,-115.293333333333,36.1863888888889,3391.45330192151
2022-07-17T19:01:16.596,-115.293333333333,36.1869444444444,3391.22754446602
2022-07-17T19:01:17.657,-115.293333333333,36.1875,3391.04808724433
2022-07-17T19:01:18.818,-115.293333333333,36.1880555555556,3390.85171607051
2022-07-17T19:01:19.979,-115.293611111111,36.1883333333333,3390.84832962888
2022-07-17T19:01:20.540,-115.293611111111,36.1888888888889,3390.84669328668
2022-07-17T19:01:21.602,-115.293888888889,36.1891666666667,3390.84359561132
2022-07-17T19:01:22.764,-115.294166666667,36.1897222222222,3391.01550183588
2022-07-17T19:01:23.775,-115.294166666667,36.19,3391.16506915839
2022-07-17T19:01:25.136,-115.294166666667,36.1905555555556,3391.55454181726
2022-07-17T19:01:26.598,-115.294444444444,36.1913888888889,3391.97291738871
2022-07-17T19:01:28.160,-115.294722222222,36.1919444444444,3392.60679428369
2022-07-17T19:01:29.021,-115.294722222222,36.1922222222222,3392.95619753688
2022-07-17T19:01:30.193,-115.294722222222,36.1927777777778,3393.48554094458
2022-07-17T19:01:30.845,-115.295,36.1930555555556,3393.79277308265
2022-07-17T19:01:32.057,-115.295,36.1936111111111,3394.36863915868
2022-07-17T19:01:33.068,-115.295277777778,36.1938888888889,3394.85181732052
2022-07-17T19:01:33.378,-115.295277777778,36.1944444444444,3395.00017829112
2022-07-17T19:01:34.479,-115.295277777778,36.195,3395.52676394554
2022-07-17T19:01:35.491,-115.295277777778,36.1955555555556,3396.00878609496
2022-07-17T19:01:36.703,-115.295277777778,36.1958333333333,3396.58089752818
2022-07-17T19:01:37.465,-115.295277777778,36.1963888888889,3396.93637420703
2022-07-17T19:01:38.777,-115.295277777778,36.1969444444444,3397.53815081188
2022-07-17T19:01:39.791,-115.295277777778,36.1972222222222,3397.99217687382
2022-07-17T19:01:41.053,-115.295,36.1977777777778,3398.54071637431
2022-07-17T19:01:41.464,-115.294722222222,36.1983333333333,3398.71485652021
2022-07-17T19:01:42.916,-115.294722222222,36.1986111111111,3399.30984072871
2022-07-17T19:01:44.128,-115.294444444444,36.1991666666667,3399.77939699206
