totsec,true_course_deg,hdg_deg_T,pitch_deg,bank_deg
19:02:21.602,111.922914995604,111.922914995604,-3.116067,-28.827695
19:02:21.702,111.444410734187,111.444410734187,-3.142763,-29.162537
19:02:21.802,110.960844827248,110.960844827248,-3.169460,-29.497380
19:02:21.902,110.471902689549,110.471902689549,-3.196156,-29.832223
19:02:22.002,109.977649335367,109.977649335367,-3.222852,-30.167065
19:02:22.102,109.478430846511,109.478430846511,-3.249548,-30.503365
19:02:22.202,108.974599919415,108.974599919415,-3.276244,-30.841367
19:02:22.302,108.466509250516,108.466509250516,-3.302941,-31.179368
19:02:22.402,107.954511536031,107.954511536031,-3.329637,-31.517370
19:02:22.502,107.438959472472,107.438959472472,-3.392364,-31.855372
19:02:22.602,106.920205756051,106.920205756051,-3.461846,-32.115207
19:02:22.702,106.398603083207,106.398603083207,-3.531329,-32.333637
19:02:22.802,105.87450415038,105.87450415038,-3.600812,-32.552068
19:02:22.902,105.348261652028,105.348261652028,-3.670294,-32.770498
19:02:23.002,104.820159936705,104.820159936705,-3.739777,-32.988928
19:02:23.102,104.290233764611,104.290233764611,-3.809260,-33.207359
19:02:23.202,103.758460938717,103.758460938717,-3.878743,-33.425789
19:02:23.302,103.224819261995,103.224819261995,-3.942709,-33.644219
19:02:23.402,102.689286537184,102.689286537184,-4.003874,-33.637530
19:02:23.502,102.151840567336,102.151840567336,-4.065039,-33.621866
19:02:23.602,101.612459155188,101.612459155188,-4.126205,-33.606202
19:02:23.702,101.071120103713,101.071120103713,-4.187370,-33.590538
19:02:23.802,100.527801215886,100.527801215886,-4.248535,-33.574874
19:02:23.902,99.9824802944422,99.9824802944422,-4.309701,-33.559210
19:02:24.002,99.4351350091008,99.4351350091008,-4.370866,-33.543546
19:02:24.102,98.8857390188005,98.8857390188005,-4.432031,-33.527882
19:02:24.202,98.334261365178,98.334261365178,-4.477278,-33.512218
19:02:24.302,97.7806708343636,97.7806708343636,-4.490171,-33.496555
19:02:24.402,97.224936212246,97.224936212246,-4.503065,-33.440678
19:02:24.502,96.6670262850365,96.6670262850365,-4.515958,-33.320587
19:02:24.602,96.1069098386225,96.1069098386225,-4.528851,-33.200497
19:02:24.702,95.5445556591347,95.5445556591347,-4.541744,-33.080407
19:02:24.802,94.9799325327052,94.9799325327052,-4.554638,-32.960317
19:02:24.902,94.4130092452193,94.4130092452193,-4.567531,-32.840227
19:02:25.002,93.8437545828916,93.8437545828916,-4.580424,-32.720137
19:02:25.102,93.2722493708064,93.2722493708064,-4.593317,-32.600046
19:02:25.202,92.6992562873884,92.6992562873884,-4.606211,-32.479956
19:02:25.302,92.1257945241552,92.1257945241552,-4.614644,-32.359866
19:02:25.402,91.552883736312,91.552883736312,-4.622782,-32.239776
19:02:25.502,90.981543579398,90.981543579398,-4.630919,-32.213614
19:02:25.602,90.412793708619,90.412793708619,-4.639057,-32.209698
19:02:25.702,89.847653779431,89.847653779431,-4.647195,-32.205782
19:02:25.802,89.2871434472875,89.2871434472875,-4.655332,-32.201866
19:02:25.902,88.7322823673977,88.7322823673977,-4.663470,-32.197950
19:02:26.002,88.1840901952954,88.1840901952954,-4.671608,-32.194034
19:02:26.102,87.6435778855908,87.6435778855908,-4.679746,-32.190118
19:02:26.202,87.1109406025007,87.1109406025007,-4.687883,-32.186202
19:02:26.302,86.5849028547008,86.5849028547008,-4.705736,-32.182286
19:02:26.402,86.0640350418993,86.0640350418993,-4.741360,-32.178370
19:02:26.502,85.5469075641095,85.5469075641095,-4.776983,-32.175362
19:02:26.602,85.032090821042,85.032090821042,-4.812606,-32.175362
19:02:26.702,84.5181552126335,84.5181552126335,-4.848230,-32.175362
19:02:26.802,84.0036711388201,84.0036711388201,-4.883853,-32.175362
19:02:26.902,83.4872089993134,83.4872089993134,-4.919476,-32.175362
19:02:27.002,82.9673391941253,82.9673391941253,-4.955100,-32.175362
19:02:27.102,82.4426321229657,82.4426321229657,-4.990723,-32.175362
19:02:27.202,81.9117915353401,81.9117915353401,-5.026347,-32.175362
19:02:27.302,81.3749326503052,81.3749326503052,-5.061970,-32.175362
19:02:27.402,80.8330194969789,80.8330194969789,-5.094449,-32.175362
19:02:27.502,80.2870277168438,80.2870277168438,-5.125983,-32.175362
19:02:27.602,79.737932951066,79.737932951066,-5.157518,-32.128312
19:02:27.702,79.18671084105,79.18671084105,-5.189052,-32.056519
19:02:27.802,78.6343370282012,78.6343370282012,-5.220587,-31.984726
19:02:27.902,78.0817871536839,78.0817871536839,-5.252122,-31.912933
19:02:28.002,77.5300368589839,77.5300368589839,-5.283656,-31.841140
19:02:28.102,76.9800617852655,76.9800617852655,-5.315191,-31.769347
19:02:28.202,76.4328373970251,76.4328373970251,-5.346725,-31.697554
19:02:28.302,75.8891512570172,75.8891512570172,-5.378260,-31.625761
19:02:28.402,75.3492463131009,75.3492463131009,-5.411957,-31.553968
19:02:28.502,74.8132674076708,74.8132674076708,-5.455200,-31.482175
19:02:28.602,74.2813593828088,74.2813593828088,-5.498444,-31.411821
19:02:28.702,73.7536670808306,73.7536670808306,-5.541687,-31.358303
19:02:28.802,73.23033534405,73.23033534405,-5.584930,-31.304785
19:02:28.902,72.7115090145521,72.7115090145521,-5.628173,-31.251266
19:02:29.002,72.1973329347257,72.1973329347257,-5.671416,-31.197748
19:02:29.102,71.6879519466587,71.6879519466587,-5.714659,-31.144229
19:02:29.202,71.1835108926641,71.1835108926641,-5.757902,-31.090711
19:02:29.302,70.6841305745139,70.6841305745139,-5.801146,-31.037192
19:02:29.402,70.1894368211235,70.1894368211235,-5.858600,-30.983674
19:02:29.502,69.6985906959791,69.6985906959791,-5.927104,-30.930156
19:02:29.602,69.2107352706362,69.2107352706362,-5.995609,-30.876637
19:02:29.702,68.7250136168648,68.7250136168648,-6.064114,-30.849012
19:02:29.802,68.2405688064335,68.2405688064335,-6.132618,-30.847054
19:02:29.902,67.7565439108998,67.7565439108998,-6.201123,-30.845096
19:02:30.002,67.272082002103,67.272082002103,-6.269627,-30.843138
19:02:30.102,66.7863261516006,66.7863261516006,-6.338132,-30.841180
19:02:30.202,66.2984194311612,66.2984194311612,-6.406637,-30.839222
19:02:30.302,65.8075049125549,65.8075049125549,-6.465120,-30.837264
19:02:30.402,65.3128879145524,65.3128879145524,-6.522523,-30.835307
19:02:30.502,64.8146515949865,64.8146515949865,-6.579925,-30.833349
19:02:30.602,64.3131119335553,64.3131119335553,-6.637328,-30.831391
19:02:30.702,63.8085849529126,63.8085849529126,-6.694730,-30.829433
19:02:30.802,63.3013866757139,63.3013866757139,-6.752133,-30.827475
19:02:30.902,62.791833124393,62.791833124393,-6.809535,-30.825517
19:02:31.002,62.2802403216797,62.2802403216797,-6.866937,-30.823559
19:02:31.102,61.7669242900064,61.7669242900064,-6.924340,-30.821601
19:02:31.202,61.2522010520292,61.2522010520292,-6.972322,-30.819643
19:02:31.302,60.7363866304045,60.7363866304045,-6.996133,-30.817685
19:02:31.402,60.2197968597804,60.2197968597804,-7.019945,-30.815727
19:02:31.502,59.7027379089696,59.7027379089696,-7.043756,-30.813769
19:02:31.602,59.1855018184311,59.1855018184311,-7.067567,-30.811811
19:02:31.702,58.66837950819,58.66837950819,-7.091379,-30.809853
19:02:31.802,58.1516618982713,58.1516618982713,-7.115190,-30.775773
19:02:31.902,57.6356399084745,57.6356399084745,-7.139001,-30.681790
19:02:32.002,57.1206044588994,57.1206044588994,-7.162813,-30.587806
19:02:32.102,56.606846469346,56.606846469346,-7.186624,-30.493822
19:02:32.202,56.0946568598392,56.0946568598392,-7.210435,-30.399839
19:02:32.302,55.5843265504029,55.5843265504029,-7.205944,-30.305855
19:02:32.402,55.0761464608384,55.0761464608384,-7.189095,-30.211871
19:02:32.502,54.570365575964,54.570365575964,-7.172246,-30.117888
19:02:32.602,54.0668923855632,54.0668923855632,-7.155396,-30.023904
19:02:32.702,53.5654699294594,53.5654699294594,-7.138547,-29.929921
19:02:32.802,53.065840148797,53.065840148797,-7.121698,-29.835937
19:02:32.902,52.5677449845024,52.5677449845024,-7.104849,-29.694058
19:02:33.002,52.0709263777924,52.0709263777924,-7.087999,-29.538071
19:02:33.102,51.5751262695943,51.5751262695943,-7.071150,-29.382084
19:02:33.202,51.0800866010523,51.0800866010523,-7.054301,-29.226098
19:02:33.302,50.58554931331,50.58554931331,-7.035219,-29.070111
19:02:33.402,50.0912563472955,50.0912563472955,-6.998380,-28.914124
19:02:33.502,49.596950726983,49.596950726983,-6.961541,-28.758138
19:02:33.602,49.1026494523732,49.1026494523732,-6.924703,-28.602151
19:02:33.702,48.6090042122307,48.6090042122307,-6.887864,-28.446164
19:02:33.802,48.1167563223906,48.1167563223906,-6.851025,-28.290178
19:02:33.902,47.6266470984732,47.6266470984732,-6.814186,-28.138155
19:02:34.002,47.1394178563847,47.1394178563847,-6.777347,-28.002400
19:02:34.102,46.6558099117468,46.6558099117468,-6.740508,-27.866646
19:02:34.202,46.1765645803943,46.1765645803943,-6.703670,-27.730892
19:02:34.302,45.7024231781596,45.7024231781596,-6.666831,-27.595138
19:02:34.402,45.2341270206682,45.2341270206682,-6.640857,-27.459384
19:02:34.502,44.7724174238199,44.7724174238199,-6.624623,-27.323630
19:02:34.602,44.3179800435458,44.3179800435458,-6.608389,-27.187876
19:02:34.702,43.8706750972265,43.8706750972265,-6.592155,-27.052122
19:02:34.802,43.4297311390256,43.4297311390256,-6.575920,-26.916368
19:02:34.902,42.9943606901145,42.9943606901145,-6.559686,-26.780614
19:02:35.002,42.5637762719198,42.5637762719198,-6.543452,-26.680430
19:02:35.102,42.1371904056159,42.1371904056159,-6.527218,-26.602110
19:02:35.202,41.7138156125654,41.7138156125654,-6.510983,-26.523790
19:02:35.302,41.292864414129,41.292864414129,-6.494749,-26.445471
19:02:35.402,40.8735493314839,40.8735493314839,-6.495155,-26.367151
19:02:35.502,40.4550828860519,40.4550828860519,-6.529681,-26.288831
19:02:35.602,40.0366776003934,40.0366776003934,-6.564206,-26.210512
19:02:35.702,39.6178010080781,39.6178010080781,-6.598732,-26.132192
19:02:35.802,39.1988874315156,39.1988874315156,-6.633257,-26.053872
19:02:35.902,38.7806002646887,38.7806002646887,-6.667783,-25.975553
19:02:36.002,38.3636029018241,38.3636029018241,-6.702308,-25.896711
19:02:36.102,37.9485587369051,37.9485587369051,-6.736834,-25.806184
19:02:36.202,37.5361311640976,37.5361311640976,-6.771359,-25.715656
19:02:36.302,37.1269835775657,37.1269835775657,-6.805885,-25.625129
19:02:36.402,36.7217793712953,36.7217793712953,-6.868321,-25.534601
19:02:36.502,36.3211819395091,36.3211819395091,-6.937653,-25.444073
19:02:36.602,35.9258546761954,35.9258546761954,-7.006985,-25.353546
19:02:36.702,35.5364384785955,35.5364384785955,-7.076317,-25.263018
19:02:36.802,35.1528507655621,35.1528507655621,-7.145649,-25.172491
19:02:36.902,34.7741482449577,34.7741482449577,-7.214980,-25.081963
19:02:37.002,34.3993374216395,34.3993374216395,-7.284312,-24.991435
19:02:37.102,34.0274248002452,34.0274248002452,-7.353644,-24.775234
19:02:37.202,33.6574168855764,33.6574168855764,-7.422976,-24.551988
19:02:37.302,33.2883201824332,33.2883201824332,-7.452833,-24.328742
19:02:37.402,32.9191411954553,32.9191411954553,-7.462431,-24.105495
19:02:37.502,32.5488864294969,32.5488864294969,-7.472029,-23.882249
19:02:37.602,32.176562389197,32.176562389197,-7.481627,-23.659003
19:02:37.702,31.8011755793562,31.8011755793562,-7.491225,-23.435757
19:02:37.802,31.4219223799291,31.4219223799291,-7.500823,-23.212511
