totsec,true_course_deg,hdg_deg_T,pitch_deg,bank_deg
19:02:16.195,207.420000,208.140000,-5.698400,3.720800
19:02:17.797,208.170000,208.810000,-2.441057,1.207300
19:02:18.195,208.280000,208.920000,-1.616169,1.340500
19:02:19.594,209.080000,209.830000,-0.594484,3.591200
19:02:20.195,209.650000,210.420000,-0.467634,3.797500
19:02:21.195,210.340000,211.110000,-1.000545,2.465600
19:02:22.797,210.690000,211.550000,-3.906555,5.478900
19:02:23.797,212.350000,213.450000,-6.112824,10.673000
19:02:24.195,213.310000,214.520000,-6.867716,12.327000
19:02:25.195,216.360000,217.880000,-8.425158,16.533000
19:02:26.797,223.500000,225.500000,-10.636499,21.835000
19:02:27.195,225.560000,227.700000,-10.941277,22.564000
19:02:28.797,235.130000,237.660000,-10.616405,21.396000
19:02:29.594,239.440000,242.000000,-9.628439,18.968000
19:02:30.594,244.160000,246.710000,-7.805912,16.613000
19:02:31.594,248.420000,251.020000,-5.975923,16.722000
19:02:32.398,252.020000,254.720000,-5.001956,17.717000
19:02:33.398,256.530000,259.250000,-4.252593,15.482000
19:02:34.195,259.120000,261.730000,-3.818627,11.482000
19:02:35.797,261.910000,264.410000,-4.020204,7.277700
19:02:36.594,263.230000,265.790000,-4.139461,8.042000
19:02:37.797,265.890000,268.530000,-4.147803,9.480500
19:02:38.398,267.200000,269.850000,-4.435658,9.580500
19:02:39.195,268.920000,271.590000,-5.034860,9.758300
19:02:40.398,271.600000,274.340000,-6.005933,11.069000
19:02:41.797,275.660000,278.610000,-6.324197,14.656000
19:02:42.594,278.860000,281.910000,-5.924615,15.782000
19:02:43.797,283.690000,286.650000,-5.121319,12.880000
19:02:44.594,285.940000,288.850000,-4.527836,10.957000
19:02:45.797,289.170000,292.140000,-4.309452,12.685000
19:02:46.594,291.860000,294.890000,-4.824020,14.473000
19:02:47.195,294.010000,297.050000,-5.308419,14.898000
19:02:48.398,298.410000,301.330000,-6.213482,14.394000
19:02:49.398,301.830000,304.600000,-6.806216,13.710000
19:02:50.594,305.940000,308.480000,-6.461412,13.296000
19:02:51.398,308.710000,311.050000,-5.675854,12.991000
